mlp_type,training_size,predictors,nodes,activation,dropout,optimizer,learning_rate,epochs,MSE,R^2,observed_total_runoff,predicted_total_runoff,proportion_runoff_predicted
N20_random_year,20,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,32.234528112633065,0.7272314431326754,1813.4628893714444,1628.044,0.8977542109377207
N21_random_year,21,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,30.74078665071031,0.7398714824556607,1813.4628893714444,1702.3514,0.9387296814327043
N1_random_year,1,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,42.60015103128482,0.6395175484334255,1813.4628893714444,1106.8391,0.6103456088432894
N2_random_year,2,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,26.058928033805085,0.779489367163878,1813.4628893714444,1756.5364,0.968608945486582
N3_random_year,3,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,38.418674294603356,0.6749012019819907,1813.4628893714444,1417.4437,0.7816226810559277
N4_random_year,4,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,28.22988715422841,0.7611187124352998,1813.4628893714444,1849.1129,1.0196585360949817
N5_random_year,5,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,27.643174494467033,0.7660834745977768,1813.4628893714444,1630.1211,0.8988996153734409
N6_random_year,6,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,28.18273313466152,0.7615177297195861,1813.4628893714444,1932.3356,1.0655501045068643
N7_random_year,7,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,26.065632861696677,0.7794326309144238,1813.4628893714444,1528.854,0.8430577834631944
N8_random_year,8,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,25.380033981216215,0.7852341682152046,1813.4628893714444,1995.8745,1.1005874580706365
N9_random_year,9,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,27.26914169255131,0.7692485399352653,1813.4628893714444,1605.6343,0.885396821051172
N10_random_year,10,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,29.754303982578694,0.7482190981806581,1813.4628893714444,1469.1917,0.810158100836491
N11_random_year,11,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,28.12994794449131,0.7619643979660201,1813.4628893714444,1570.3368,0.8659326866823696
N12_random_year,12,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,28.309878570188467,0.7604418251231307,1813.4628893714444,1406.2555,0.7754531407320268
N13_random_year,13,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,23.475032764082172,0.8013542873313428,1813.4628893714444,1774.0227,0.9782514522218927
N14_random_year,14,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,25.087215956872388,0.7877119941553246,1813.4628893714444,1677.9615,0.9252803339323655
N15_random_year,15,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,27.55684850035051,0.7668139651063712,1813.4628893714444,1478.5751,0.8153324128704224
N16_random_year,16,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,25.627192834897755,0.7831427101488688,1813.4628893714444,1593.0055,0.8784329155564945
N17_random_year,17,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,24.79611925802288,0.7901752542401808,1813.4628893714444,1827.1567,1.007551215406758
N18_random_year,18,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,25.804692069591,0.7816407117351444,1813.4628893714444,1920.1082,1.0588075253982145
N19_random_year,19,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,23.147272987972496,0.804127790353202,1813.4628893714444,1848.4259,1.019279696405029
N20_random_year,20,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,21.68137375191703,0.816532228778192,1813.4628893714444,1628.1426,0.8978086001469391
N21_random_year,21,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,24.588964299954103,0.7919281993666889,1813.4628893714444,1572.619,0.8671911775927025
N1_random_year,1,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.625150381243479,0.6899344203636749,718.5575164635844,611.6181,0.8511748732898263
N2_random_year,2,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.083826684310942,0.6712830198449526,718.5575164635844,786.3883,1.0943985521636606
N3_random_year,3,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.613185668682389,0.6497574115463183,718.5575164635844,642.80475,0.8945766119026225
N4_random_year,4,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.675229235294544,0.6878980370620338,718.5575164635844,677.3833,0.942698789256321
N5_random_year,5,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.733003567921263,0.6855487283876671,718.5575164635844,697.2249,0.9703119076426998
N6_random_year,6,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.177166739202448,0.6674874831307637,718.5575164635844,691.7731,0.9627247025313397
N7_random_year,7,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.972715121611909,0.6758012089127143,718.5575164635844,739.46106,1.0290909810666318
N8_random_year,8,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.907372483229552,0.6784582716632183,718.5575164635844,759.0217,1.056313114990693
N9_random_year,9,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.782759914351355,0.6835254593863919,718.5575164635844,728.8196,1.014281478349911
N10_random_year,10,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.683018948410348,0.6875812797796602,718.5575164635844,723.01666,1.0062056913077992
N11_random_year,11,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.110245088797555,0.6702087540940296,718.5575164635844,893.56726,1.2435570434777747
N12_random_year,12,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.403340262578082,0.6989540041849152,718.5575164635844,763.42114,1.062435678545733
N13_random_year,13,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.812646437538872,0.6823101676646383,718.5575164635844,744.10175,1.035549317287225
N14_random_year,14,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.77555904047554,0.6838182723829309,718.5575164635844,802.43945,1.1167365656047195
N15_random_year,15,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.399266824332075,0.6584561082476674,718.5575164635844,783.8269,1.090833908682101
N16_random_year,16,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.789492046419184,0.6832517070893966,718.5575164635844,681.4565,0.9483673419595063
N17_random_year,17,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.257674940049933,0.6642137349798214,718.5575164635844,738.32465,1.0275094603836228
N18_random_year,18,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.445947931914356,0.6972214256744373,718.5575164635844,738.97296,1.0284117060839784
N19_random_year,19,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.857366889979222,0.6804916759216263,718.5575164635844,750.3765,1.0442817849459298
N20_random_year,20,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.505417156394048,0.6948031967036126,718.5575164635844,788.464,1.0972872333703725
N21_random_year,21,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.417196378203539,0.6983905655236289,718.5575164635844,697.7977,0.9711090810467515
N1_random_year,1,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.155721898692449,0.790350115206374,718.5575164635844,709.2706,0.9870756531412018
N2_random_year,2,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.256156775603924,0.7862660779391404,718.5575164635844,654.412,0.9107301396350396
N3_random_year,3,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.333300234700247,0.7018020794038782,718.5575164635844,471.5519,0.6562479684593047
N4_random_year,4,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.4209198192651,0.7795662299255046,718.5575164635844,821.9363,1.143869851006603
N5_random_year,5,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.3253601718689945,0.7834520231201674,718.5575164635844,666.32153,0.9273043812588012
N6_random_year,6,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.691834485941886,0.7685498815316751,718.5575164635844,844.3303,1.17503512651435
N7_random_year,7,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.67755000159462,0.7691307391800484,718.5575164635844,709.17896,0.9869480714200632
N8_random_year,8,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.059414070117571,0.7942663320935898,718.5575164635844,720.77563,1.0030869043204185
N9_random_year,9,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.461221573360971,0.777927418083205,718.5575164635844,722.8225,1.005935493268557
N10_random_year,10,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.064149010644626,0.7534102563259947,718.5575164635844,593.3834,0.8257980874960821
N11_random_year,11,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.211871175708993,0.7880668870398685,718.5575164635844,803.0691,1.117612819289983
N12_random_year,12,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.122484193472753,0.7917016778404797,718.5575164635844,728.303,1.0135625358148133
N13_random_year,13,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.226360711730107,0.7468141549239051,718.5575164635844,577.54553,0.803756858697938
N14_random_year,14,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.2439026346988395,0.7867643746431668,718.5575164635844,699.1311,0.9729647070653892
N15_random_year,15,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.292993785269309,0.7441046185165047,718.5575164635844,595.31665,0.8284885158817971
N16_random_year,16,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.6479569140137125,0.7703340987723488,718.5575164635844,563.65405,0.7844244055902799
N17_random_year,17,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.1124864793307,0.7921082202528261,718.5575164635844,789.5371,1.098780670002236
N18_random_year,18,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.829869756028371,0.8036004156515174,718.5575164635844,704.8634,0.9809422171092606
N19_random_year,19,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.215287057031406,0.7879279852255766,718.5575164635844,624.44824,0.8690302834221987
N20_random_year,20,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.6034778644459555,0.7721427742208782,718.5575164635844,740.4882,1.0305204569554742
N21_random_year,21,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.790962883862756,0.7645189703203552,718.5575164635844,567.32666,0.7895354890285966
N1_random_year,1,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.104896512893593,0.670426246104675,718.5575164635844,939.819,1.307924485087745
N2_random_year,2,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.297673531305773,0.82524139617628,718.5575164635844,941.52,1.3102917970505497
N3_random_year,3,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.678271911567694,0.8504284564504206,718.5575164635844,677.9734,0.9435200010272717
N4_random_year,4,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.9992854714999244,0.8780384462314333,718.5575164635844,766.40656,1.066590408722865
N5_random_year,5,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.632557110246144,0.8522873819352993,718.5575164635844,667.0116,0.9282647267575981
N6_random_year,6,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.557761968597133,0.7740017442131063,718.5575164635844,514.5267,0.7160549581271506
N7_random_year,7,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.498392656728877,0.8170794467252238,718.5575164635844,584.9432,0.8140519900875262
N8_random_year,8,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.1515015431824556,0.8718488024688258,718.5575164635844,684.27136,0.9522847463517773
N9_random_year,9,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.5252064187338705,0.856652640680883,718.5575164635844,654.39,0.9106995607937547
N10_random_year,10,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.662718255130744,0.8510609231241861,718.5575164635844,843.57715,1.1739869517880848
N11_random_year,11,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.037744307926516,0.835811037597354,718.5575164635844,841.4291,1.1709975302875841
N12_random_year,12,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.678044242600311,0.8504377142757497,718.5575164635844,789.0704,1.0981311244486096
N13_random_year,13,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.891037342030018,0.8824401979780214,718.5575164635844,706.07465,0.9826278757350898
N14_random_year,14,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.782974091230077,0.8868344319040945,718.5575164635844,701.5761,0.9763673676293646
N15_random_year,15,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.23102149015476,0.8686152402152514,718.5575164635844,653.41504,0.9093427096529638
N16_random_year,16,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.943466711446308,0.8803082344094054,718.5575164635844,696.3406,0.969081194222209
N17_random_year,17,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.7288337190492573,0.8483724345544074,718.5575164635844,612.389,0.852247680971571
N18_random_year,18,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.6153563445555825,0.8936503622374562,718.5575164635844,675.02405,0.9394154711145825
N19_random_year,19,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.890153886983426,0.8824761223844144,718.5575164635844,767.7721,1.0684907987674948
N20_random_year,20,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.8181479683048476,0.8447406013339979,718.5575164635844,595.5331,0.8287897174684531
N21_random_year,21,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.28772563220044,0.8663094492744691,718.5575164635844,709.30084,0.9871176990479685
N1_random_year,1,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.733667373718392,0.6448581993551132,718.5575164635844,967.5396,1.3465026663115283
N2_random_year,2,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.4530923332620365,0.778257981733396,718.5575164635844,735.2448,1.0232233261301915
N3_random_year,3,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.102295182971238,0.8331861707441038,718.5575164635844,530.6836,0.738540174712506
N4_random_year,4,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.54815076146564,0.8557196425663801,718.5575164635844,558.76135,0.7776153470483943
N5_random_year,5,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.229465522444541,0.8686785113647819,718.5575164635844,624.45355,0.8690376733088426
N6_random_year,6,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.321739340578484,0.8649263316077327,718.5575164635844,581.7524,0.8096114326856063
N7_random_year,7,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.7719732153241874,0.846618230079882,718.5575164635844,593.692,0.8262275503336831
N8_random_year,8,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.0810423470380384,0.9153774588932289,718.5575164635844,720.04553,1.0020708373775025
N9_random_year,9,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.4558537123035946,0.9001363033205836,718.5575164635844,659.8368,0.9182797157833742
N10_random_year,10,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.757146590210397,0.8878846694304158,718.5575164635844,674.6551,0.9389020014046738
N11_random_year,11,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.8053331511256885,0.8859252334594697,718.5575164635844,607.64703,0.84564842725739
N12_random_year,12,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.8782383938569183,0.8829606484721899,718.5575164635844,701.2183,0.9758694421637758
N13_random_year,13,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.3395029896264434,0.904867535160514,718.5575164635844,684.18054,0.9521583538077998
N14_random_year,14,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.490781206183683,0.6953983461968827,718.5575164635844,405.84213,0.5648011791258285
N15_random_year,15,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.5769002299358856,0.8952141238518432,718.5575164635844,620.356,0.8633352290565666
N16_random_year,16,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.7677451811765676,0.8874536932414953,718.5575164635844,771.36005,1.0734840687256388
N17_random_year,17,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.5531436004052157,0.855516616078714,718.5575164635844,665.2703,0.9258414385269969
N18_random_year,18,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.360344162971541,0.8226929866680006,718.5575164635844,517.75757,0.7205513219144153
N19_random_year,19,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.887089362410919,0.8826007367907377,718.5575164635844,612.09485,0.8518383492044825
N20_random_year,20,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.147470711402413,0.9126762466847984,718.5575164635844,795.0829,1.106498599660089
N21_random_year,21,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.218463339167014,0.6658082173373283,718.5575164635844,420.16327,0.5847315759924447
N1_random_year,1,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.296764365692456,0.7032877570410411,718.5575164635844,951.67993,1.3244311134957767
N2_random_year,2,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.09395750418487,0.7928616739070374,718.5575164635844,740.2388,1.0301733021656652
N3_random_year,3,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.796916648699634,0.8049404055289415,718.5575164635844,541.6151,0.753753318134187
N4_random_year,4,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.4774235586066866,0.8585956607501606,718.5575164635844,655.4513,0.9121765188278146
N5_random_year,5,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.189695922445826,0.8296321475982138,718.5575164635844,604.8146,0.8417065597920911
N6_random_year,6,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.6891415574980764,0.8499864582081124,718.5575164635844,703.9063,0.9796102537476266
N7_random_year,7,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.1417504835174612,0.8722453150378805,718.5575164635844,718.3513,0.9997130388319863
N8_random_year,8,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.9410941163900977,0.8397411761732982,718.5575164635844,544.7821,0.7581607484580483
N9_random_year,9,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.7142958235054992,0.8489635967981783,718.5575164635844,820.0791,1.1412852593882241
N10_random_year,10,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.794091818223357,0.8457188094670707,718.5575164635844,570.9127,0.7945261258087412
N11_random_year,11,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.444801202221901,0.7785951284417578,718.5575164635844,568.25525,0.7908277848377862
N12_random_year,12,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.200313868214723,0.8292003843745692,718.5575164635844,595.4803,0.8287162433081436
N13_random_year,13,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.6693009340159604,0.8914567844635123,718.5575164635844,641.1423,0.8922629827945179
N14_random_year,14,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.0907966753369065,0.8743172770685631,718.5575164635844,641.29785,0.89247949797906
N15_random_year,15,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.402063106431347,0.8616600832358968,718.5575164635844,661.89844,0.9211488605081541
N16_random_year,16,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.8672292975642284,0.8834083172593736,718.5575164635844,842.204,1.172075944090231
N17_random_year,17,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.622062092516927,0.8933776828115338,718.5575164635844,751.10876,1.0453008248317486
N18_random_year,18,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.9580172856978777,0.8390530202631397,718.5575164635844,589.7841,0.8207890184699408
N19_random_year,19,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.453621195672758,0.9002270853417345,718.5575164635844,722.01337,1.004809427438241
N20_random_year,20,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.9546347602499594,0.8391905657096168,718.5575164635844,532.3271,0.7408273870993894
N21_random_year,21,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.002484275058254,0.8779083715666902,718.5575164635844,600.5516,0.8357738398766947
N1_random_year,1,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.931469361369648,0.718141943724653,718.5575164635844,563.8536,0.7847020784573918
N2_random_year,2,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.8228441569864176,0.8038861013534799,718.5575164635844,764.9302,1.064535765412198
N3_random_year,3,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.736254671762308,0.8074071360326736,718.5575164635844,644.6156,0.8970967331306259
N4_random_year,4,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.252427767898706,0.7864177125794788,718.5575164635844,844.848,1.1757555979915122
N5_random_year,5,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.700078427645178,0.8088781900500258,718.5575164635844,766.8882,1.0672606799355844
N6_random_year,6,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.517617006130068,0.8162977166947087,718.5575164635844,798.35394,1.1110508547739244
N7_random_year,7,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.7654085182533095,0.8062216375363951,718.5575164635844,706.40845,0.9830924192989426
N8_random_year,8,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.389078447864405,0.8215245490300156,718.5575164635844,723.0933,1.006312377487393
N9_random_year,9,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.322583968005383,0.8242284497282653,718.5575164635844,738.36273,1.0275624637085166
N10_random_year,10,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.590333200992313,0.8133408190623196,718.5575164635844,738.38965,1.0275999227890906
N11_random_year,11,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.115569349296176,0.7919828598579491,718.5575164635844,829.8059,1.1548218328952355
N12_random_year,12,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.602497229468092,0.6908555776241405,718.5575164635844,989.695,1.3773358216264309
N13_random_year,13,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.687199984037429,0.7687383367682913,718.5575164635844,912.4901,1.2698915415923164
N14_random_year,14,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.8517771446547258,0.8433731200993633,718.5575164635844,732.3863,1.0192451887614797
N15_random_year,15,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.8850964420986136,0.8420182396368838,718.5575164635844,752.1867,1.0468009718204494
N16_random_year,16,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.199993537731846,0.7885498738034022,718.5575164635844,875.2068,1.2180051938176746
