mlp_type,training_size,predictors,nodes,activation,dropout,optimizer,learning_rate,epochs,MSE,R^2,observed_total_runoff,predicted_total_runoff,proportion_runoff_predicted
N11_random_year,11,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.9432030332998145,0.9168106780011531,870.7605359341877,893.42694,1.0260305836661092
N12_random_year,12,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.503439129741392,0.8838945481633027,870.7605359341877,761.7316,0.8747888736146634
N13_random_year,13,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.074033535166554,0.9140505612495804,870.7605359341877,896.039,1.0290303297950179
N14_random_year,14,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.8805003459169893,0.9181335097211616,870.7605359341877,958.3493,1.1005888124811056
N15_random_year,15,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.075323672159991,0.9140233433709007,870.7605359341877,910.85504,1.0460453866650072
N16_random_year,16,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.074233273214101,0.9140463473978937,870.7605359341877,902.97577,1.0369966618597606
N17_random_year,17,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.449970434202878,0.9061194617142341,870.7605359341877,859.3956,0.9869482991220054
N18_random_year,18,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.292607485417109,0.9094393305890235,870.7605359341877,932.5448,1.0709543684179659
N19_random_year,19,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.6735678785602315,0.9224991412936631,870.7605359341877,985.36646,1.1316158856705458
N20_random_year,20,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.714044645044521,0.9005483170453497,870.7605359341877,842.26276,0.9672725411746436
N21_random_year,21,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.9371094247895835,0.9169392341916945,870.7605359341877,848.4264,0.9743509915631807
N1_random_year,1,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,20.39999170510261,0.5696236119727711,870.7605359341877,689.47534,0.7918082105744233
N2_random_year,2,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,18.82032257736144,0.6029497183410064,870.7605359341877,781.3187,0.897283114407231
N3_random_year,3,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.562171532973643,0.5872990122724204,870.7605359341877,1101.444,1.2649217830535786
N4_random_year,4,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,22.680047567418516,0.5215215234666085,870.7605359341877,584.3942,0.6711308126145802
N5_random_year,5,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,18.76132041430335,0.6041944805051196,870.7605359341877,1017.3642,1.1683627757496768
N6_random_year,6,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.41096464812889,0.5904890073412938,870.7605359341876,987.25433,1.1337839655731834
N7_random_year,7,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.180935431936383,0.595341908491293,870.7605359341877,954.07153,1.0956761288906574
N8_random_year,8,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,18.989637548891338,0.5993776989529915,870.7605359341877,868.37256,0.9972575958120612
N9_random_year,9,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,18.80493895241524,0.6032742649895942,870.7605359341877,996.38086,1.1442650628465167
N10_random_year,10,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,18.909122525941072,0.6010763155632421,870.7605359341877,937.48596,1.0766289045337694
N11_random_year,11,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.58301131934148,0.5868593575846196,870.7605359341877,1078.0201,1.2380213584725888
N12_random_year,12,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,20.74161851497367,0.5624163486262475,870.7605359341877,1157.0947,1.3288323009736784
N13_random_year,13,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.12377010565642,0.5965479191113177,870.7605359341877,969.09106,1.1129248794141138
N14_random_year,14,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,21.00939737515626,0.556767047376453,870.7605359341877,1162.8563,1.3354490416755365
N15_random_year,15,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,18.514921360581212,0.6093927343224355,870.7605359341877,906.8487,1.0414444114359773
N16_random_year,16,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,18.517585305748582,0.6093365333633562,870.7605359341877,891.947,1.0243310125756417
N17_random_year,17,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,18.370104321426727,0.6124479235174641,870.7605359341877,957.2402,1.099315062909778
N18_random_year,18,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.58374173555445,0.5868439480738687,870.7605359341877,1129.1421,1.296730895862615
N19_random_year,19,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,18.860245034813204,0.6021074786338715,870.7605359341877,998.5827,1.1467937066823983
N20_random_year,20,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.077756331172413,0.5975186666659342,870.7605359341877,770.7168,0.8851076330051445
N21_random_year,21,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,18.408964625884742,0.6116280919355672,870.7605359341877,855.0804,0.9819925777681413
N1_random_year,1,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.765867416627266,0.8150674563387209,870.7605359341877,770.6592,0.8850414641962444
N2_random_year,2,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.351784938683079,0.8449001993137089,870.7605359341877,834.76135,0.9586577688014951
N3_random_year,3,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.897117354124276,0.8966860521768597,870.7605359341877,865.0993,0.9934985205445773
N4_random_year,4,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.908712493614185,0.8331507597576069,870.7605359341877,769.14764,0.8833055843737745
N5_random_year,5,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.430724647440205,0.8854285976228535,870.7605359341877,898.7429,1.0321355675101498
N6_random_year,6,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.083185599153455,0.8716637004706199,870.7605359341876,835.5076,0.9595148090837218
N7_random_year,7,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.923212796458639,0.8750386291471431,870.7605359341877,827.13165,0.9498956586780204
N8_random_year,8,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.571854161941039,0.9035480940753873,870.7605359341877,850.9646,0.9772659238586475
N9_random_year,9,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.86839378260159,0.918388920559873,870.7605359341877,846.3279,0.9719410170000409
N10_random_year,10,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.239218627757898,0.9105656694646674,870.7605359341877,976.46606,1.1213944869533299
N11_random_year,11,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.145186986886819,0.9125494446810194,870.7605359341877,1036.4332,1.190262058014761
N12_random_year,12,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.344896448735791,0.908336196063672,870.7605359341877,890.88495,1.0231113055378547
N13_random_year,13,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.505475597994434,0.8416578043272738,870.7605359341877,719.6582,0.8264708532672775
N14_random_year,14,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.270411052312763,0.9310044966485629,870.7605359341877,907.22345,1.041874789070137
N15_random_year,15,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.763168276798442,0.9206088515172257,870.7605359341877,911.4867,1.0467707902702057
N16_random_year,16,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.295341064805057,0.9093816605644285,870.7605359341877,997.89996,1.1460096343345627
N17_random_year,17,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.266836398412196,0.9099830203856196,870.7605359341877,939.33746,1.078755208366381
N18_random_year,18,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.2667869823838345,0.9099840629101512,870.7605359341877,856.7908,0.9839568240942094
N19_random_year,19,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.8194987099032187,0.9194204545469672,870.7605359341877,942.19604,1.0820380644732002
N20_random_year,20,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.385461627158408,0.907480396942693,870.7605359341877,937.2571,1.0763660517441769
N21_random_year,21,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.224716854632662,0.889774721437786,870.7605359341877,843.8001,0.9690380707917795
N1_random_year,1,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,20.219113820107673,0.5734395728782187,870.7605359341877,758.8218,0.8714471384829755
N2_random_year,2,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,18.21780854290703,0.6156608908567944,870.7605359341877,813.3318,0.9340475980997454
N3_random_year,3,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.760344763642948,0.5831181733558141,870.7605359341877,1134.2207,1.3025632838403285
N4_random_year,4,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,21.8423170048166,0.539195033283892,870.7605359341877,631.817,0.7255921582662485
N5_random_year,5,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,21.76306621509411,0.5408669785043666,870.7605359341877,745.91254,0.8566218906795634
N6_random_year,6,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.606383066860204,0.5863662863900623,870.7605359341876,783.5567,0.8998532539368295
N7_random_year,7,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.091195792331842,0.5972351358275672,870.7605359341877,1001.3977,1.1500265156180791
N8_random_year,8,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.80581908126346,0.5821588066634922,870.7605359341877,745.8777,0.8565818669614681
N9_random_year,9,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,18.314096050835715,0.6136295238604967,870.7605359341877,882.6363,1.013638371377244
N10_random_year,10,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.143871351195138,0.5961238453384033,870.7605359341877,776.13824,0.8913337394146293
N11_random_year,11,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.61818026785426,0.5861174021343211,870.7605359341877,1011.0564,1.1611187631507347
N12_random_year,12,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,20.880574352632628,0.5594848125564558,870.7605359341877,831.18274,0.9545480128656559
N13_random_year,13,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,18.180494158796314,0.6164481083266433,870.7605359341877,995.4571,1.143204188987721
N14_random_year,14,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,23.80116147181528,0.49786950636207716,870.7605359341877,1316.1926,1.5115437283122384
N15_random_year,15,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,17.915756169559625,0.6220332566555409,870.7605359341877,855.65955,0.9826577004669266
N16_random_year,16,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,20.333479155013002,0.5710268199485314,870.7605359341877,730.61084,0.8390490952370971
N17_random_year,17,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,23.17084543078585,0.5111672147619299,870.7605359341877,680.05255,0.780986876650241
N18_random_year,18,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,18.22581802358827,0.6154919157211474,870.7605359341877,786.68176,0.9034421407848117
N19_random_year,19,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,17.91906949957784,0.621963355695472,870.7605359341877,851.2838,0.9776325158825327
N20_random_year,20,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,18.89647466371305,0.6013431461257567,870.7605359341877,1074.0084,1.2334142149647631
N21_random_year,21,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,20.48454018294622,0.5678399020069268,870.7605359341877,782.9931,0.8992060052277364
N1_random_year,1,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.168404858928943,0.8276720584033089,870.7605359341877,796.25073,0.9144313500239472
N2_random_year,2,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.731848841755481,0.8579789231710653,870.7605359341877,800.7406,0.9195876105327512
N3_random_year,3,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.779004053132059,0.9202747658803985,870.7605359341877,1004.8839,1.1540301491209999
N4_random_year,4,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.608472284579737,0.8183880041802547,870.7605359341877,813.8154,0.9346030235676739
N5_random_year,5,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.383817132676393,0.8864182003181494,870.7605359341877,760.9078,0.8738427437602844
N6_random_year,6,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.623964540462302,0.9235456174782265,870.7605359341876,973.1163,1.1175475137130064
N7_random_year,7,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.607231282930704,0.8817048564888686,870.7605359341877,762.2649,0.8754012855673757
N8_random_year,8,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.3057996532317446,0.9302579072155369,870.7605359341877,917.7262,1.0539363675967333
N9_random_year,9,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.304356729041918,0.9302883484289448,870.7605359341877,848.22473,0.9741194007320303
N10_random_year,10,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.037353971625304,0.914824385979487,870.7605359341877,948.88574,1.0897206557133372
N11_random_year,11,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.7259852617006315,0.9213932975094148,870.7605359341877,937.19604,1.076295957666952
N12_random_year,12,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.2983112273326,0.9304158897155825,870.7605359341877,921.74445,1.0585510111708218
N13_random_year,13,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.639467714342236,0.881024768030288,870.7605359341877,820.0721,0.9417882973299017
N14_random_year,14,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.084364972326357,0.9349294903970234,870.7605359341877,918.57733,1.0549138295036318
N15_random_year,15,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.2172805333125405,0.8899316046932416,870.7605359341877,791.68115,0.9091835466502877
N16_random_year,16,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.9771196087274614,0.9160951437285018,870.7605359341877,882.9458,1.0139938184428505
N17_random_year,17,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.891511504795494,0.9179012085097381,870.7605359341877,976.33417,1.1212430136524474
N18_random_year,18,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.136578798756337,0.9127310506820713,870.7605359341877,876.23706,1.0062893578506193
N19_random_year,19,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.1348734362822706,0.9127670285271839,870.7605359341877,885.4838,1.0169085404560856
N20_random_year,20,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.6492217349230223,0.923012769216284,870.7605359341877,976.9224,1.121918580368739
N21_random_year,21,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.9768104366328703,0.9161016662982788,870.7605359341877,1039.1223,1.1933502628691273
N1_random_year,1,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,20.489060788074713,0.567744531296241,870.7605359341877,850.25256,0.9764482063537441
N2_random_year,2,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,16.192068578984358,0.6583977047417422,870.7605359341877,844.9366,0.9703432225097036
N3_random_year,3,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,14.726019155777802,0.6893267886624587,870.7605359341877,914.01855,1.049678432781641
N4_random_year,4,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,21.14110957494158,0.5539883295405753,870.7605359341877,599.1771,0.6881078084006363
N5_random_year,5,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,16.021082670110285,0.6620049757116793,870.7605359341877,971.40894,1.1155867720907995
N6_random_year,6,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,18.931555260370825,0.6006030546248549,870.7605359341876,976.4146,1.1213353976462297
N7_random_year,7,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,17.359580330218535,0.6337668373502703,870.7605359341877,1092.3613,1.2544910834217697
N8_random_year,8,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,15.961541714278603,0.6632611047278554,870.7605359341877,869.6308,0.9987025852140486
N9_random_year,9,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,22.574728032393555,0.523743438148143,870.7605359341877,1399.8162,1.6075787823888856
N10_random_year,10,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,15.630588659123452,0.6702431850415753,870.7605359341877,1088.1884,1.2496987513619164
N11_random_year,11,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,17.234747983858462,0.6364004116728507,870.7605359341877,935.33356,1.07415703690044
N12_random_year,12,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,17.040847778891887,0.6404911030347682,870.7605359341877,1145.4924,1.315507977645879
N13_random_year,13,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,15.846603222013412,0.6656859494955134,870.7605359341877,907.33344,1.0420010985972958
N14_random_year,14,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,15.227801667140836,0.6787407380435441,870.7605359341877,1019.8954,1.1712696472262627
N15_random_year,15,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,15.782712954853364,0.6670338354558571,870.7605359341877,999.1108,1.1474001606385464
N16_random_year,16,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,14.962663167398297,0.6843343358986653,870.7605359341877,886.05597,1.01756560233599
N17_random_year,17,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,15.395752669403079,0.6751974941656018,870.7605359341877,845.7676,0.971297553371118
N18_random_year,18,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,15.873175642073564,0.6651253540633217,870.7605359341877,1005.32465,1.1545362984526395
N19_random_year,19,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,15.648810581265439,0.6698587591482834,870.7605359341877,909.6605,1.0446735754796423
N20_random_year,20,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,17.35036921245438,0.6339611632916892,870.7605359341877,1208.2385,1.387566932043351
N21_random_year,21,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,15.436376900458457,0.674340449217705,870.7605359341877,885.8628,1.0173437545815738
N1_random_year,1,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.199036765547472,0.8270258204283409,870.7605359341877,915.0768,1.050893723892563
N2_random_year,2,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.659867103502561,0.8594975140097794,870.7605359341877,869.29285,0.9983144743084554
N3_random_year,3,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.251173504688509,0.9103134587369827,870.7605359341877,885.1454,1.0165198687978747
N4_random_year,4,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.785197541123562,0.8779503218547882,870.7605359341877,810.6949,0.9310193236814062
N5_random_year,5,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.275408936267431,0.9098021664945153,870.7605359341877,883.15784,1.0142373252671293
N6_random_year,6,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.8053984783369836,0.9197179255861493,870.7605359341876,894.87866,1.0276977712928992
N7_random_year,7,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.473285599316063,0.9056275842324818,870.7605359341877,913.6644,1.0492717469455832
N8_random_year,8,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.232817880111381,0.9107007053358875,870.7605359341877,977.898,1.1230389640990988
N9_random_year,9,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.8655326364269635,0.918449281846978,870.7605359341877,897.28143,1.0304571648310041
N10_random_year,10,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.302203104655559,0.8881400025178617,870.7605359341877,751.8834,0.863478983972225
N11_random_year,11,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.212105011315675,0.890040792113284,870.7605359341877,773.84314,0.8886979918287486
N12_random_year,12,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.508475467023149,0.9259820777965374,870.7605359341877,924.4462,1.061653795593251
N13_random_year,13,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.96651919761956,0.8952218890949473,870.7605359341877,793.63574,0.9114282393793317
N14_random_year,14,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.174379984753274,0.9119335632062093,870.7605359341877,912.84064,1.0483256871852813
N15_random_year,15,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.536487153148235,0.8831973376373926,870.7605359341877,811.22626,0.9316295627177246
N16_random_year,16,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.513339895995551,0.9047825631276165,870.7605359341877,953.8974,1.0954761504883352
N17_random_year,17,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.375986279164443,0.9076802973202958,870.7605359341877,829.58386,0.9527118284186775
N18_random_year,18,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.902135294639679,0.896580189236052,870.7605359341877,784.4599,0.9008905060916006
N19_random_year,19,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.2451368731802384,0.931537703234264,870.7605359341877,909.93427,1.044987947415995
N20_random_year,20,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.0728507546658825,0.8929786238958021,870.7605359341877,826.8044,0.9495198142359415
N21_random_year,21,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.987209160235788,0.894785395222405,870.7605359341877,835.0065,0.9589392666156296
N1_random_year,1,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.0592803770482515,0.9075573269503006,599.4481894919741,681.7202,1.1372462654720845
N2_random_year,2,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.2728916834655903,0.8979681518292507,599.4481894919741,609.6657,1.017044877499595
N3_random_year,3,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.0713561459204803,0.9070152364384299,599.4481894919741,633.23975,1.0563711046160869
N4_random_year,4,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.0993185936946457,0.9057599807451951,599.4481894919741,587.7882,0.9805488085733594
N5_random_year,5,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.1338948739685706,0.9042078250464074,599.4481894919741,586.1603,0.9778330948285574
N6_random_year,6,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.9059421315835794,0.9144407982102091,599.4481894919741,675.5853,1.1270120403916624
N7_random_year,7,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.9804013106831053,0.9110982686422282,599.4481894919741,594.1727,0.9911994729615291
