mlp_type,training_size,predictors,nodes,activation,dropout,optimizer,learning_rate,epochs,MSE,R^2,observed_total_runoff,predicted_total_runoff,proportion_runoff_predicted
N20_random_year,20,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,23.64636239828777,0.9179622178251222,3853.5554690549325,3299.503,0.8562230273271993
N21_random_year,21,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,16.24453761349904,0.9436418246569569,3853.5554690549325,3603.6272,0.9351434606829206
N1_random_year,1,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,15.590064399476455,0.9631481955129442,4263.290907364861,4042.7603,0.9482722013931438
N2_random_year,2,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,22.007981410281577,0.9479775190592739,4263.290907364861,3675.44,0.8621133348083063
N3_random_year,3,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.446212514356088,0.9540330300613219,4263.290907364861,3811.4043,0.8940052132709913
N4_random_year,4,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,14.02377606182609,0.9668505889162315,4263.290907364861,3953.6707,0.927375292984789
N5_random_year,5,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.766580405335333,0.9840051527848894,4263.290907364861,4143.426,0.9718843661576569
N6_random_year,6,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,21.25539971713084,0.9497564721608056,4263.290907364861,3832.623,0.8989822956378887
N7_random_year,7,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,9.828747741822745,0.9767667996197369,4263.290907364861,3971.8745,0.9316452003913955
N8_random_year,8,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,13.902021785529739,0.9671383917546654,4263.290907364861,4130.2266,0.9687883497147729
N9_random_year,9,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,9.98392422335831,0.9763999933505639,4263.290907364861,4106.3706,0.9631926825295853
N10_random_year,10,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.3585321362149925,0.982605896893882,4263.290907364861,4216.394,0.9889998441544076
N11_random_year,11,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,14.595213098108,0.9654998256738148,4263.290907364861,3974.9033,0.9323556395004222
N12_random_year,12,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,14.923927626573683,0.9647228100551057,4263.290907364861,3998.0024,0.9377737828070041
N13_random_year,13,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.562758067039026,0.9821231475042024,4263.290907364861,4283.672,1.004780571647112
N14_random_year,14,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,11.19284282897489,0.9735423507550374,4263.290907364861,4011.1921,0.9408675658849638
N15_random_year,15,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.561273256893726,0.9797628566413169,4263.290907364861,4272.591,1.0021813930012549
N16_random_year,16,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,10.844750216577504,0.9743651723012965,4263.290907364861,4005.7703,0.9395958077249391
N17_random_year,17,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,10.18587068086094,0.9759226321814214,4263.290907364861,4073.7715,0.9555462136861305
N18_random_year,18,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,16.093287948956494,0.9619586753555198,4263.290907364861,3906.6821,0.9163536370829007
N19_random_year,19,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,14.575561759759127,0.9655462775203361,4263.290907364861,3952.5486,0.9271120995183143
N20_random_year,20,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.925843819245843,0.983628685822279,4263.290907364861,4289.5737,1.006164914305633
N21_random_year,21,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,11.585014146250087,0.9726153359371805,4263.290907364861,4025.4214,0.9442051866000536
N1_random_year,1,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,89.5157285986412,0.7884026618296548,4263.290907364861,3792.878,0.8896596577857918
N2_random_year,2,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,49.062425111871555,0.8840262072333565,4263.290907364861,4025.5986,0.9442467615471077
N3_random_year,3,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,44.41236645055943,0.8950180189570957,4263.290907364861,4450.873,1.0439993759717616
N4_random_year,4,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,46.06189009046292,0.8911188738915665,4263.290907364861,4366.0986,1.024114640000296
N5_random_year,5,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,49.75453379923031,0.8823902002627121,4263.290907364861,4114.3447,0.9650630970208823
N6_random_year,6,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,47.55960811896257,0.8875785670301747,4263.290907364861,4187.3184,0.9821798348645133
N7_random_year,7,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,56.7631697634565,0.8658231819582024,4263.290907364861,3898.208,0.9143659423001893
N8_random_year,8,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,40.74187902586552,0.9036943195470766,4263.290907364861,4293.59,1.0071069361775895
N9_random_year,9,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,51.38592483946833,0.878533917048205,4263.290907364861,4253.773,0.9977674621899086
N10_random_year,10,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,48.85373819091299,0.8845195015144519,4263.290907364861,4176.6665,0.9796813294375557
N11_random_year,11,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,43.04445666551527,0.8982514850071828,4263.290907364861,4358.757,1.0223925438462858
N12_random_year,12,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,50.95031536142186,0.8795636110190789,4263.290907364861,3960.6147,0.9290041032038804
N13_random_year,13,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,45.234451953472075,0.8930747727043093,4263.290907364861,4335.249,1.016878537645257
N14_random_year,14,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,43.538657321595444,0.8970832931711148,4263.290907364861,4527.759,1.0620337404704825
N15_random_year,15,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,44.77437035183968,0.8941623138970204,4263.290907364861,4337.7793,1.017472040057473
N16_random_year,16,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,44.49747171417231,0.8948168470789611,4263.290907364861,4718.671,1.106814196114548
N17_random_year,17,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,44.851052392595136,0.8939810528386194,4263.290907364861,4274.1484,1.0025467485965789
N18_random_year,18,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,49.26304015767327,0.8835519932560688,4263.290907364861,4109.9893,0.96404147573239
N19_random_year,19,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,61.23358127948975,0.8552560202746964,4263.290907364861,4083.2559,0.9577708742138968
N20_random_year,20,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,47.67600003960049,0.8873034397315751,4263.290907364861,4330.86,1.0158490136808782
N21_random_year,21,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,48.70572139062889,0.884869383724371,4263.290907364861,4580.935,1.074506797244391
N1_random_year,1,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,58.23574570642008,0.8623423059751463,4263.290907364861,3373.0974,0.7911956949225137
N2_random_year,2,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,42.58215417000471,0.8993442759503045,4263.290907364861,3554.8323,0.8338235303740664
N3_random_year,3,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,58.13441708051398,0.8625818266477459,4263.290907364861,3142.1597,0.7370268030597327
N4_random_year,4,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,33.23246059361889,0.92144508777905,4263.290907364861,3703.6572,0.8687319976604012
N5_random_year,5,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,20.172149494657628,0.9523170597495576,4263.290907364861,4059.4111,0.9521778412540047
N6_random_year,6,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,33.71575239720986,0.920302682295675,4263.290907364861,3759.2024,0.8817607041743457
N7_random_year,7,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,35.67377650666185,0.9156743036172078,4263.290907364861,3759.1475,0.881747819376705
N8_random_year,8,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,24.146697910576517,0.9429220195884214,4263.290907364861,3939.9702,0.9241617099216541
N9_random_year,9,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,25.49675099961328,0.9397307632081079,4263.290907364861,4065.8193,0.9536809531138897
N10_random_year,10,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,18.32880079885812,0.956674368609767,4263.290907364861,4361.4307,1.0230197185296697
N11_random_year,11,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,18.581294323212813,0.9560775242507353,4263.290907364861,4240.2964,0.9946063918353806
N12_random_year,12,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,30.32476198938788,0.9283183076532414,4263.290907364861,3925.9092,0.9208635453202286
N13_random_year,13,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,35.66465126652885,0.9156958738658394,4263.290907364861,3802.9697,0.8920267955425811
N14_random_year,14,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,31.967683204760984,0.9244347694031622,4263.290907364861,3812.4663,0.8942543193587122
N15_random_year,15,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,28.089347290176487,0.9336023823903281,4263.290907364861,3989.0237,0.9356677196832998
N16_random_year,16,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,23.2165943598781,0.9451205989736486,4263.290907364861,3988.7227,0.9355971109922284
N17_random_year,17,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,25.36844709165118,0.9400340480701834,4263.290907364861,3930.2168,0.9218739425183318
N18_random_year,18,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,22.53847843805245,0.9467235298359175,4263.290907364861,4078.038,0.9565469902353284
N19_random_year,19,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,26.77214943495405,0.93671597554733,4263.290907364861,3944.385,0.9251972467915985
N20_random_year,20,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,18.274169943859924,0.9568035050607634,4263.290907364861,4317.7866,1.0127825463739168
N21_random_year,21,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,20.699629935183744,0.9510702011371155,4263.290907364861,4038.9973,0.9473895641218695
N1_random_year,1,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,87.87087880702154,0.7922907588495348,4263.290907364861,3522.659,0.826276933028769
N2_random_year,2,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,53.746360872046594,0.8729543168010311,4263.290907364861,3651.978,0.8566100945715283
N3_random_year,3,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,53.374804116158046,0.873832602905116,4263.290907364861,3511.3108,0.8236151056334942
N4_random_year,4,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,42.796837937472255,0.8988368063194848,4263.290907364861,4143.432,0.9718858550676066
N5_random_year,5,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,49.30939290239562,0.88344242460759,4263.290907364861,4089.1338,0.9591496048272232
N6_random_year,6,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,51.64434954085246,0.877923052569008,4263.290907364861,4191.7583,0.9832212701084888
N7_random_year,7,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,56.548622106664766,0.8663303298505172,4263.290907364861,3974.0806,0.9321626538646476
N8_random_year,8,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,52.25710847546089,0.8764746125961337,4263.290907364861,4030.8691,0.9454830149314112
N9_random_year,9,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,54.26108010718861,0.8717376231342738,4263.290907364861,3770.2646,0.8843554733561215
N10_random_year,10,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,46.19491708887044,0.8908044245851879,4263.290907364861,4322.914,1.013985242018587
N11_random_year,11,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,40.600947381597464,0.9040274538605423,4263.290907364861,4380.342,1.0274555248641215
N12_random_year,12,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,51.143128907596704,0.8791078382317432,4263.290907364861,4151.803,0.9738493836965206
N13_random_year,13,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,57.52080371006915,0.8640322863366126,4263.290907364861,3997.5352,0.9376641761284068
N14_random_year,14,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,50.96794367343004,0.8795219412035531,4263.290907364861,4357.424,1.0220798727568705
N15_random_year,15,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,39.12624642902508,0.9075133529427101,4263.290907364861,4520.888,1.060422167247346
N16_random_year,16,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,57.96343933664098,0.8629859839512306,4263.290907364861,3912.4473,0.9177059109117381
N17_random_year,17,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,52.72595769674877,0.8753663464983111,4263.290907364861,3951.7012,0.9269133300400432
N18_random_year,18,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,47.1180203143845,0.8886223925732382,4263.290907364861,4108.346,0.9636560771185136
N19_random_year,19,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,56.177884218514755,0.8672066803145029,4263.290907364861,3950.1104,0.9265401863003673
N20_random_year,20,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,44.074019422702015,0.8958178038842058,4263.290907364861,4093.3784,0.960145227457365
N21_random_year,21,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,40.89424424043524,0.9033341585526076,4263.290907364861,4381.774,1.0277914458550574
N1_random_year,1,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,26.639453170911324,0.9370296430635994,4263.290907364861,3958.2134,0.9284408371167946
N2_random_year,2,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,41.108410217769936,0.9028279128744445,4263.290907364861,3749.7026,0.8795324359032399
N3_random_year,3,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,27.934211722287554,0.9339690919477963,4263.290907364861,3852.6753,0.9036857621686641
N4_random_year,4,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,21.637321749485686,0.9488536846093885,4263.290907364861,4172.624,0.978733122862732
N5_random_year,5,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,28.038670549451698,0.933722172103403,4263.290907364861,3715.8308,0.8715874406148909
N6_random_year,6,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,33.26328833294851,0.9213722171485353,4263.290907364861,3820.7534,0.8961981485636777
N7_random_year,7,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.239518831677614,0.9545216127244591,4263.290907364861,4260.0645,0.999243201013028
N8_random_year,8,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,37.903520940667796,0.9104036322567453,4263.290907364861,3597.898,0.8439250399271041
N9_random_year,9,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,25.133829063004466,0.940588638320697,4263.290907364861,3915.5093,0.9184241381651166
N10_random_year,10,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,43.726637091250836,0.896638946467897,4263.290907364861,3513.7947,0.8241977275499248
N11_random_year,11,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,24.191586976993175,0.942815910783685,4263.290907364861,3959.4487,0.928730601899293
N12_random_year,12,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,27.8500128767624,0.9341681212342585,4263.290907364861,3887.862,0.9119391908796488
N13_random_year,13,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,30.144027483869603,0.928745527996324,4263.290907364861,4103.086,0.9624222288964364
N14_random_year,14,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,23.035111160411216,0.9455495890799797,4263.290907364861,4155.7754,0.9747810977303644
N15_random_year,15,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,18.11408795831062,0.9571819069635522,4263.290907364861,4251.1694,0.9971567800475049
N16_random_year,16,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,21.895719948521894,0.948242882776459,4263.290907364861,4047.3218,0.9493421549892308
N17_random_year,17,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,29.563459257103283,0.930117875552817,4263.290907364861,3850.755,0.9032353096431439
N18_random_year,18,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,15.15677968698234,0.9641723942014755,4263.290907364861,4428.6865,1.038795292103318
N19_random_year,19,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.58181931554417,0.9537124826154328,4263.290907364861,4279.5703,1.0038185067566037
N20_random_year,20,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,23.446832874951372,0.9445763610202021,4263.290907364861,3927.509,0.9212388078932943
N21_random_year,21,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,27.001949337655024,0.9361727743860977,4263.290907364861,3896.019,0.9138524974306477
N1_random_year,1,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,84.70996608733266,0.7997625264164818,4263.290907364861,3058.9106,0.7174998636023086
N2_random_year,2,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,70.94580493222927,0.8322982596128907,4263.290907364861,3153.0713,0.7395862392630891
N3_random_year,3,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,33.04340868539329,0.9218919688041257,4263.290907364861,3726.6597,0.8741274637231353
N4_random_year,4,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,29.76579843292433,0.929639586075855,4263.290907364861,4184.658,0.9815558670640978
N5_random_year,5,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,26.85789643269543,0.9365132867376401,4263.290907364861,4477.682,1.0502877298781153
N6_random_year,6,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,44.9178938012643,0.8938230530728201,4263.290907364861,3464.3733,0.8126054182769699
N7_random_year,7,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,28.010913487584645,0.9337877842645108,4263.290907364861,3950.5789,0.926650079307801
N8_random_year,8,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,32.6740457802133,0.922765069082462,4263.290907364861,3752.2764,0.8801361316220341
N9_random_year,9,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,45.2049204598942,0.893144579268263,4263.290907364861,3599.2544,0.8442432085301794
N10_random_year,10,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,28.312409916091493,0.9330751068083963,4263.290907364861,3912.9355,0.9178204424463224
N11_random_year,11,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,29.078352549314626,0.9312645711079288,4263.290907364861,3965.2112,0.9300822458046902
N12_random_year,12,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,55.36752096847505,0.8691222174982338,4263.290907364861,3542.9895,0.8310456825342576
N13_random_year,13,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,35.37149342451517,0.9163888405657139,4263.290907364861,3690.976,0.8657574991757111
N14_random_year,14,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,34.34087270518011,0.9188250225003132,4263.290907364861,3894.1648,0.9134175639280636
N15_random_year,15,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,31.57639974194449,0.9253596855100652,4263.290907364861,3902.0864,0.9152756662793928
N16_random_year,16,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,33.140155774006985,0.9216632779723929,4263.290907364861,3880.602,0.9102362787576814
N17_random_year,17,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,26.547804653161307,0.9372462818901693,4263.290907364861,4088.061,0.9588979790457414
N18_random_year,18,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,24.283282401559045,0.9425991610787529,4263.290907364861,4183.22,0.9812185716947469
N19_random_year,19,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,25.939669614324483,0.9386837918951758,4263.290907364861,4163.998,0.9767098087727648
N20_random_year,20,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,27.23146855773213,0.9356302367026365,4263.290907364861,4107.7324,0.963512110979541
N21_random_year,21,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,26.795241444101773,0.93666139064091,4263.290907364861,3927.72,0.9212882855162347
N1_random_year,1,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,68.7798719333869,0.8374180934609203,4263.290907364861,3094.442,0.7258340943109425
N2_random_year,2,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,21.751504250178428,0.9485837799391093,4263.290907364861,3846.1768,0.9021614619748811
N3_random_year,3,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,24.999635954097872,0.9409058440798407,4263.290907364861,3690.2036,0.8655763102879986
N4_random_year,4,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,28.173213197958322,0.9334041401023226,4263.290907364861,3634.8103,0.8525832230813098
N5_random_year,5,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,20.01669146769488,0.9526845315359965,4263.290907364861,3870.7888,0.9079344812413724
N6_random_year,6,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,20.417055984955088,0.9517381496266234,4263.290907364861,3873.6953,0.9086162302009858
N7_random_year,7,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,34.69342403642357,0.9179916614315115,4263.290907364861,3536.9985,0.8296404378706749
N8_random_year,8,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,26.46246781574102,0.9374480011626223,4263.290907364861,3833.9358,0.8992902136686187
N9_random_year,9,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,28.72885405536606,0.9320907158779238,4263.290907364861,3694.4873,0.8665810954409071
N10_random_year,10,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,12.46504706001572,0.9705351135564857,4263.290907364861,4093.0073,0.9600581834910809
N11_random_year,11,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,28.54964533374473,0.9325143295720267,4263.290907364861,3621.4727,0.849454736948371
N12_random_year,12,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,26.874082489925698,0.9364750261249074,4263.290907364861,3621.1335,0.8493751947976023
N13_random_year,13,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,28.450584615929188,0.9327484893619894,4263.290907364861,3594.2068,0.8430592387914138
N14_random_year,14,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,33.15910687139039,0.9216184813559266,4263.290907364861,3590.8293,0.8422670241666937
N15_random_year,15,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,24.026580008752646,0.9432059543638004,4263.290907364861,3702.8267,0.8685371795200733
N16_random_year,16,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.709027491158977,0.953411787846201,4263.290907364861,4064.7668,0.9534340803910931
