t2m,ts,al2,swd,date,dailyQ,runoff
2.168812,-0.05687756,0.48761603,304.36325,2012-07-23,619943.4,18.074151603498542
1.9021008,-0.7005156,0.5107188,320.77234,2012-07-24,669805.2,19.527848396501458
2.8180714,-0.59672904,0.5098149,316.61838,2012-07-25,750447.0,21.878921282798835
4.9549456,-0.05612066,0.46076804,176.42328,2012-07-26,990856.8,28.887953352769678
6.282341,0.0,0.4513759,86.175644,2012-07-27,1311971.4,38.249895043731776
4.972655,0.0,0.4513759,190.70673,2012-07-28,1568619.0,45.732332361516036
3.418889,0.0,0.45097256,117.93652,2012-07-29,1230730.2,35.88134693877551
3.6444664,0.0,0.4485497,251.31776,2012-07-30,1112401.8,32.43153935860058
3.9074955,0.0,0.44952983,263.28687,2012-07-31,1128105.0,32.889358600583094
3.8674731,0.0,0.44967794,283.62848,2012-08-01,1037970.0,30.261516034985423
4.514125,0.0,0.44994235,217.26904,2012-08-02,1039365.0,30.30218658892128
4.9949694,0.0,0.4512517,183.50565,2012-08-03,1180027.8,34.40314285714286
5.5847874,0.0,0.4479354,276.77905,2012-08-04,1352071.8,39.4190029154519
4.858765,0.0,0.45365196,206.25352,2012-08-05,1246968.0,36.354752186588925
2.9422212,-0.004770597,0.45184082,178.97208,2012-08-06,833526.0,24.301049562682216
3.231834,0.0,0.45137578,103.180916,2012-08-07,713797.2,20.810413994169092
2.0639384,0.0,0.47535244,109.03876,2012-08-08,768634.2,22.409160349854226
2.0762258,-0.07299328,0.5177854,156.55713,2012-08-09,313693.2,9.145574344023323
1.418965,-0.022585128,0.53151953,143.81699,2012-08-10,451116.0,13.152069970845481
1.4189012,-0.1673381,0.56764036,128.45982,2012-08-11,559992.6,16.326314868804666
0.8134073,-0.7739303,0.5904497,262.76758,2012-08-12,560637.0,16.345102040816325
1.6244088,-1.7107066,0.5726611,153.52806,2012-08-13,413850.6,12.065615160349854
3.6099894,0.0,0.48996663,97.671036,2012-08-14,961092.0,28.020174927113704
3.4549088,0.0,0.44709867,233.5321,2012-08-15,1098381.6,32.02278717201167
4.350158,0.0,0.45207933,239.67015,2012-08-16,1188984.6,34.664274052478135
3.8521976,-0.010293219,0.45344138,243.30026,2012-08-17,1149953.4,33.52633819241982
3.4610963,-0.7184723,0.4517686,248.37393,2012-08-18,1076880.6,31.39593586005831
3.4065037,-0.084977575,0.45195234,235.49057,2012-08-19,965219.4,28.14050728862974
2.0269904,-0.6997095,0.4520876,233.81345,2012-08-20,709520.4,20.685725947521863
1.9078859,-0.7510538,0.452304,229.05576,2012-08-21,650469.6,18.96412827988338
1.3955477,-1.0614605,0.45293733,157.2734,2012-08-22,566380.8,16.51255976676385
1.9237794,-3.6345587e-05,0.45137513,104.73075,2012-08-23,650505.6,18.9651778425656
0.9979147,-0.810735,0.45632318,119.95827,2012-08-24,681179.4,19.85945772594752
1.6168829,-0.2666942,0.5359599,197.40213,2012-08-25,571147.2,16.65152186588921
0.54544353,-1.0522577,0.5150723,197.16719,2012-08-26,63925.2,1.8637084548104956
-0.73371017,-2.1277041,0.5263886,212.43297,2012-08-27,0.0,0.0
-0.8795662,-2.6215665,0.5555749,208.13425,2012-08-28,0.0,0.0
-1.8867264,-3.446217,0.59034026,210.84949,2012-08-29,0.0,0.0
-0.90405923,-3.586963,0.5904312,208.7742,2012-08-30,0.0,0.0
1.0438251,-1.2455254,0.5886376,196.3352,2012-08-31,563988.6,16.44281632653061
-0.26241687,-2.1138592,0.5870235,165.51926,2012-09-01,542298.6,15.810454810495626
-1.2551441,-2.750582,0.5870617,187.75839,2012-09-02,450858.6,13.144565597667638
0.2412337,-0.9198425,0.5998886,158.70763,2012-09-03,364698.0,10.63259475218659
-1.4675511,-2.9275203,0.56234515,187.51952,2012-09-04,36763.2,1.0718134110787172
-1.6740166,-2.8535137,0.59134305,67.21714,2012-09-05,0.0,0.0
-1.7928752,-1.9861872,0.8225871,102.4881,2012-09-06,0.0,0.0
-5.164397,-7.39972,0.8497603,178.62025,2012-09-07,0.0,0.0
-5.7671127,-7.7924786,0.83767736,159.34619,2012-09-08,0.0,0.0
-1.9814907,-4.68025,0.8335874,169.0427,2012-09-09,0.0,0.0
1.0532864,-2.6457813,0.7604873,98.854675,2012-09-10,0.0,0.0
2.6687424,0.0,0.5402823,103.32529,2012-09-11,578221.2,16.857760932944608
-0.0541403,-1.0445427,0.63814366,64.88189,2012-09-12,688159.8,20.062967930029156
-1.6998919,-2.4341176,0.8323524,66.846466,2012-09-13,216309.6,6.306402332361516
0.643729,-0.016724162,0.72435033,63.050224,2012-09-14,233771.4,6.815492711370262
-0.8570337,-0.61074364,0.8562561,85.84286,2012-09-15,369349.2,10.768198250728863
-6.097832,-7.8683867,0.8732677,148.07019,2012-09-16,14004.0,0.40827988338192417
-6.1189246,-8.627777,0.8728761,146.83435,2012-09-17,0.0,0.0
-1.6484311,-5.0643783,0.86667526,142.39224,2012-09-18,0.0,0.0
0.8323024,-0.41402173,0.7366284,53.33712,2012-09-19,0.0,0.0
3.3829691,-0.026312932,0.6393235,36.589947,2012-09-20,720072.0,20.993352769679298
0.22024263,-0.28226128,0.6915887,42.78264,2012-09-21,645525.0,18.81997084548105
-2.8984234,-4.1426897,0.8332001,116.125175,2012-09-22,319489.2,9.31455393586006
-4.6845746,-6.897337,0.8316965,125.53394,2012-09-23,17046.0,0.49696793002915457
0.40378666,-2.6344266,0.73592985,60.545723,2012-09-24,0.0,0.0
0.8697742,-0.6544695,0.6712967,87.0214,2012-09-25,581405.4,16.95059475218659
-0.086580485,-2.5028095,0.6162379,44.08474,2012-09-26,320205.6,9.33544023323615
-1.3945969,-1.4912254,0.80378497,68.81938,2012-09-27,400104.0,11.664839650145773
-5.7501354,-7.3244486,0.85492456,106.88332,2012-09-28,15640.199999999999,0.45598250728862966
-8.718984,-9.8295765,0.85099626,86.39583,2012-09-29,0.0,0.0
-3.366962,-4.3251543,0.84671605,61.236298,2012-09-30,0.0,0.0
-2.2602067,-2.9349952,0.84880435,52.794075,2012-10-01,0.0,0.0
-3.0495737,-4.910824,0.8576473,56.914703,2012-10-02,0.0,0.0
1.598284,-0.9286536,0.83536845,49.53126,2012-10-03,0.0,0.0
-3.2517314,-4.43229,0.8447708,58.59075,2012-10-04,0.0,0.0
-7.844342,-8.61792,0.84922457,59.230255,2012-10-05,0.0,0.0
-9.42957,-10.695084,0.8218923,69.82052,2012-10-06,0.0,0.0
-10.688257,-13.238932,0.82582176,83.326324,2012-10-07,0.0,0.0
-3.0582464,-3.6306462,0.8451767,36.405846,2012-10-08,236228.4,6.887125364431487
-12.114096,-14.19309,0.83805114,75.857735,2012-10-09,221311.8,6.452239067055394
-18.673513,-19.871939,0.8355199,73.97844,2012-10-10,181456.2,5.290268221574345
-19.846436,-21.754257,0.8393588,71.619896,2012-10-11,172728.0,5.035801749271137
-5.366879,-8.758289,0.8384824,69.23671,2012-10-12,16475.4,0.48033236151603503
-3.0863376,-6.5071526,0.83430606,62.154995,2012-10-13,0.0,0.0
-1.0117247,-4.4309716,0.8345348,52.41421,2012-10-14,0.0,0.0
-0.23829994,-3.3691454,0.8317367,49.92146,2012-10-15,0.0,0.0
-1.3411368,-4.817348,0.8318043,52.848373,2012-10-16,0.0,0.0
-5.339152,-8.023021,0.82432926,51.304024,2012-10-17,0.0,0.0
-4.9631987,-7.895458,0.81581414,40.095203,2012-10-18,0.0,0.0
-6.7592998,-9.24098,0.8155617,33.16886,2012-10-19,0.0,0.0
-13.630646,-15.970617,0.82359433,48.583042,2012-10-20,0.0,0.0
-15.784229,-18.151093,0.82354015,46.16268,2012-10-21,0.0,0.0
-16.776484,-19.360954,0.8225993,45.19268,2012-10-22,0.0,0.0
-5.0732703,-7.1456995,0.8146135,24.451649,2012-10-23,0.0,0.0
1.7397454,-0.7039777,0.7812017,19.369665,2012-10-24,0.0,0.0
3.2463837,0.0,0.6885886,7.6903553,2012-10-25,0.0,0.0
-0.0637386,-1.2546685,0.65335894,18.072325,2012-10-26,256813.2,7.487265306122449
-0.33568275,-2.0272598,0.7131163,16.528774,2012-10-27,339667.2,9.902833819241984
-1.7103381,-3.1094413,0.705917,17.54417,2012-10-28,355822.2,10.373825072886298
-4.701501,-4.8334584,0.81985444,13.469618,2012-10-29,249260.4,7.267067055393586
-9.774922,-10.593573,0.82530534,22.851665,2012-10-30,258309.0,7.530874635568513
-18.985611,-20.17309,0.8283675,26.488007,2012-10-31,465382.8,13.568011661807581
-21.033342,-22.437246,0.829056,24.970016,2012-11-01,482043.6,14.053749271137026
-12.106746,-14.672091,0.8213916,15.738543,2012-11-02,406445.4,11.849720116618075
-3.4643397,-5.2981253,0.8195064,5.7600746,2012-11-03,374364.0,10.914402332361515
-3.483581,-3.9618425,0.83202124,6.528009,2012-11-04,267202.8,7.790169096209912
-16.225653,-18.573362,0.83603,18.395954,2012-11-05,148678.2,4.334641399416911
-16.00144,-18.337357,0.8355783,14.550727,2012-11-06,113659.2,3.313679300291545
-13.299833,-15.368538,0.8312401,11.242763,2012-11-07,53654.4,1.5642682215743442
-12.936752,-13.705564,0.81956065,9.993103,2012-11-08,0.0,0.0
-13.204716,-14.232599,0.81560826,8.470127,2012-11-09,8712.0,0.2539941690962099
-12.13126,-14.725151,0.8167636,12.255028,2012-11-10,0.0,0.0
-7.24162,-8.609359,0.81462944,6.782256,2012-11-11,0.0,0.0
-15.573803,-17.062164,0.81515735,8.34124,2012-11-12,0.0,0.0
-11.961052,-14.053288,0.8177963,5.2503157,2012-11-13,0.0,0.0
-7.532618,-8.143203,0.81301224,5.289154,2012-11-14,0.0,0.0
-15.151383,-16.632114,0.8118902,6.508522,2012-11-15,0.0,0.0
-15.110918,-15.709755,0.81144667,4.788968,2012-11-16,0.0,0.0
-19.085133,-21.18501,0.81386316,6.85797,2012-11-17,0.0,0.0
-10.424351,-13.567568,0.8113116,4.5654106,2012-11-18,0.0,0.0
-11.935925,-15.237043,0.8116405,5.364228,2012-11-19,0.0,0.0
-17.149078,-19.767159,0.81398845,4.424857,2012-11-20,0.0,0.0
-16.490726,-17.647602,0.8112607,2.8993406,2012-11-21,0.0,0.0
-20.768665,-22.709904,0.8180964,3.8521051,2012-11-22,0.0,0.0
-21.473923,-24.040043,0.820161,3.518766,2012-11-23,0.0,0.0
-21.839043,-24.790247,0.8198353,3.0460548,2012-11-24,0.0,0.0
-19.115566,-22.097172,0.8189386,2.5507288,2012-11-25,0.0,0.0
-1.472876,-4.092698,0.78707755,1.3457239,2012-11-26,0.0,0.0
-3.3488407,-6.1438894,0.81064653,1.2831676,2012-11-27,0.0,0.0
-3.294888,-5.697448,0.82139885,0.5087318,2012-11-28,0.0,0.0
-8.553612,-9.9603615,0.8463336,0.9019182,2012-11-29,0.0,0.0
-12.020881,-15.047932,0.8446139,0.88272583,2012-11-30,0.0,0.0
-6.245873,-8.952371,0.83006036,0.6344429,2012-12-01,0.0,0.0
-8.700015,-11.453087,0.8164283,0.50669044,2012-12-02,0.0,0.0
-14.121444,-15.522985,0.813884,0.3494393,2012-12-03,0.0,0.0
-12.81536,-14.762334,0.8136889,0.21588114,2012-12-04,0.0,0.0
-20.152433,-22.187866,0.8191968,0.16605404,2012-12-05,0.0,0.0
-22.045874,-24.622326,0.81885225,0.03170644,2012-12-06,0.0,0.0
-23.300484,-25.381983,0.818946,0.06053497,2012-12-07,0.0,0.0
-10.002139,-12.837471,0.813444,0.014855506,2012-12-08,0.0,0.0
-9.192905,-11.528426,0.8157984,0.0,2012-12-09,0.0,0.0
-8.664623,-12.323817,0.81306475,0.0,2012-12-10,0.0,0.0
-1.0491313,-4.1078296,0.81152874,0.0,2012-12-11,0.0,0.0
-1.5863798,-4.8589745,0.81163406,0.0,2012-12-12,0.0,0.0
-3.5100985,-7.246912,0.8115425,0.0,2012-12-13,0.0,0.0
-3.0855868,-7.055772,0.8113755,0.0,2012-12-14,0.0,0.0
-8.558612,-11.7567,0.8113681,0.0,2012-12-15,0.0,0.0
-13.100828,-14.94606,0.7573359,0.0,2012-12-16,0.0,0.0
-13.976631,-16.136974,0.7637446,0.0,2012-12-17,0.0,0.0
-14.758953,-16.777027,0.7637367,0.0,2012-12-18,0.0,0.0
-21.728065,-23.600082,0.76942813,0.0,2012-12-19,0.0,0.0
-15.430814,-18.967354,0.7661951,0.0,2012-12-20,0.0,0.0
-3.8945088,-7.733689,0.7729922,0.0,2012-12-21,0.0,0.0
-9.269735,-12.524294,0.7795603,0.0,2012-12-22,0.0,0.0
-11.610577,-14.920006,0.7865309,0.0,2012-12-23,0.0,0.0
-14.217075,-16.989786,0.7879563,0.0,2012-12-24,0.0,0.0
-20.614347,-22.318584,0.7836331,0.0,2012-12-25,0.0,0.0
-18.896965,-21.961227,0.7888899,0.0,2012-12-26,0.0,0.0
-20.673353,-22.030933,0.7831969,0.0,2012-12-27,0.0,0.0
-21.01727,-22.202711,0.7863747,0.0,2012-12-28,0.0,0.0
-22.17013,-23.559967,0.78919816,0.0,2012-12-29,0.0,0.0
-26.064533,-27.732897,0.7954743,0.0,2012-12-30,0.0,0.0
-27.490967,-29.237547,0.79684967,0.0,2012-12-31,0.0,0.0
-23.972935,-27.214619,0.79684454,0.0,2013-01-01,0.0,0.0
-25.025776,-28.095936,0.7922262,0.0,2013-01-02,0.0,0.0
-22.053635,-25.548565,0.79699767,0.0,2013-01-03,0.0,0.0
-10.421695,-14.77294,0.79013264,0.0,2013-01-04,0.0,0.0
-16.684818,-18.490875,0.7894013,0.04490319,2013-01-05,0.0,0.0
-19.278496,-21.291647,0.7919847,0.095316924,2013-01-06,0.0,0.0
-9.721665,-13.408427,0.79248327,0.0,2013-01-07,0.0,0.0
-9.334602,-12.685487,0.79667157,0.22026855,2013-01-08,0.0,0.0
-11.547624,-13.914637,0.79334533,0.14454228,2013-01-09,0.0,0.0
-16.734535,-18.38688,0.79342693,0.33348584,2013-01-10,0.0,0.0
-17.601688,-19.396236,0.79357725,0.335387,2013-01-11,0.0,0.0
-19.85397,-21.191502,0.79516125,0.504892,2013-01-12,0.0,0.0
-23.889862,-26.408386,0.8047136,0.85707843,2013-01-13,0.0,0.0
-18.082428,-20.994473,0.7971967,0.8834569,2013-01-14,0.0,0.0
-13.01898,-15.930723,0.80081135,1.2906218,2013-01-15,0.0,0.0
-9.648403,-13.162163,0.79671097,1.4530321,2013-01-16,0.0,0.0
-12.336491,-15.579925,0.7969155,1.7341998,2013-01-17,0.0,0.0
-14.671975,-17.654919,0.8001285,1.9215381,2013-01-18,0.0,0.0
-12.323208,-15.786169,0.7983433,2.2999601,2013-01-19,0.0,0.0
-11.202164,-14.932564,0.7972466,2.0079699,2013-01-20,0.0,0.0
-3.5631654,-7.4331656,0.7921441,2.314412,2013-01-21,0.0,0.0
-4.6601224,-8.069317,0.7893705,3.4790678,2013-01-22,0.0,0.0
-5.3428135,-8.388444,0.78388464,3.485999,2013-01-23,0.0,0.0
-5.617154,-8.748612,0.72923195,3.4123058,2013-01-24,0.0,0.0
-9.447531,-12.053656,0.6959013,4.5677686,2013-01-25,0.0,0.0
-15.984957,-18.326847,0.7024609,6.976534,2013-01-26,0.0,0.0
-19.58351,-21.519402,0.7003914,5.786418,2013-01-27,0.0,0.0
-15.744553,-18.95827,0.69881564,7.979557,2013-01-28,0.0,0.0
-14.322206,-17.613234,0.70353574,8.460979,2013-01-29,0.0,0.0
-18.14421,-20.68454,0.6977141,7.434723,2013-01-30,0.0,0.0
-15.309845,-18.145546,0.69963324,8.976248,2013-01-31,0.0,0.0
-8.408548,-11.458388,0.6980884,7.967453,2013-02-01,0.0,0.0
-7.600378,-9.928782,0.6959832,5.9769163,2013-02-02,0.0,0.0
-13.155653,-15.124814,0.69801724,8.290969,2013-02-03,0.0,0.0
-14.532693,-15.422942,0.69610286,9.643364,2013-02-04,0.0,0.0
-11.33448,-14.010942,0.69859314,7.5323744,2013-02-05,0.0,0.0
-6.083477,-8.852528,0.66102415,11.480899,2013-02-06,0.0,0.0
-12.673294,-14.613796,0.63388044,13.50592,2013-02-07,0.0,0.0
-19.736023,-21.464075,0.64050245,20.29573,2013-02-08,0.0,0.0
-20.721985,-21.058598,0.6335338,9.723913,2013-02-09,0.0,0.0
-19.4053,-20.779709,0.6334942,14.799942,2013-02-10,0.0,0.0
-18.446136,-20.590994,0.6356529,19.442211,2013-02-11,0.0,0.0
-14.640802,-17.361568,0.63573796,18.959358,2013-02-12,0.0,0.0
-16.22247,-18.034626,0.63340575,19.320856,2013-02-13,0.0,0.0
-15.993341,-18.993761,0.6405965,29.668976,2013-02-14,0.0,0.0
-10.554361,-13.796553,0.6356186,28.33636,2013-02-15,0.0,0.0
-9.8338585,-11.554747,0.6337242,20.362392,2013-02-16,0.0,0.0
-15.762873,-17.56201,0.63884735,33.814526,2013-02-17,0.0,0.0
-16.741169,-19.318443,0.642448,37.553955,2013-02-18,0.0,0.0
-16.619133,-19.345648,0.64235353,40.264843,2013-02-19,0.0,0.0
-15.521154,-18.032928,0.63581526,39.315147,2013-02-20,0.0,0.0
-25.95496,-26.551723,0.636672,44.570797,2013-02-21,0.0,0.0
-31.75961,-32.36602,0.6414418,48.80702,2013-02-22,0.0,0.0
-32.439697,-33.412815,0.64016896,50.98259,2013-02-23,0.0,0.0
-31.583967,-32.927658,0.6421158,53.89826,2013-02-24,0.0,0.0
-27.402164,-29.576797,0.64201915,54.85605,2013-02-25,0.0,0.0
-26.670784,-28.825645,0.63982433,57.421837,2013-02-26,0.0,0.0
-18.977348,-21.794744,0.6377008,42.63622,2013-02-27,0.0,0.0
-12.89339,-16.052364,0.63880765,60.104996,2013-02-28,0.0,0.0
-15.313958,-15.743124,0.6578082,38.120747,2013-03-01,0.0,0.0
-28.151089,-28.036003,0.7517239,66.8044,2013-03-02,0.0,0.0
-29.404827,-30.496464,0.7536637,69.22924,2013-03-03,0.0,0.0
-23.790903,-25.778008,0.7460424,58.321815,2013-03-04,0.0,0.0
-21.890104,-23.683886,0.74063724,61.52543,2013-03-05,0.0,0.0
-14.697336,-15.91579,0.73772335,54.21556,2013-03-06,0.0,0.0
-16.831804,-18.710922,0.7966083,79.753586,2013-03-07,0.0,0.0
-19.376877,-22.042322,0.7968766,85.60789,2013-03-08,0.0,0.0
-10.136072,-13.22019,0.7838744,50.710655,2013-03-09,0.0,0.0
-12.155239,-15.762793,0.78544605,88.04936,2013-03-10,0.0,0.0
-3.1887474,-6.815563,0.76959836,82.547676,2013-03-11,0.0,0.0
-5.53843,-8.246145,0.7127844,75.43346,2013-03-12,0.0,0.0
-10.252123,-11.419615,0.67649806,69.14276,2013-03-13,0.0,0.0
-14.069057,-16.00591,0.6890781,101.74247,2013-03-14,0.0,0.0
-3.5440407,-5.8723135,0.6935912,57.022297,2013-03-15,0.0,0.0
1.0134252,-1.5269156,0.69326466,74.692154,2013-03-16,23369.4,0.6813236151603499
-0.39468905,-3.1017442,0.70135826,103.990005,2013-03-17,171943.2,5.012921282798834
-1.5556815,-4.8625364,0.70229465,111.73957,2013-03-18,151099.2,4.405224489795918
-5.821051,-7.965662,0.6995858,91.98328,2013-03-19,0.0,0.0
-8.4094925,-9.79003,0.69951284,99.95119,2013-03-20,59891.4,1.7461049562682216
-10.383305,-12.609907,0.63913643,126.91793,2013-03-21,28150.2,0.8207055393586006
-10.831082,-12.98694,0.6392729,130.74661,2013-03-22,73065.6,2.130192419825073
-12.069523,-14.056019,0.6382265,133.991,2013-03-23,0.0,0.0
-6.441351,-9.473927,0.6388843,133.87802,2013-03-24,51211.8,1.4930553935860058
-5.8164167,-8.117607,0.6362123,124.15377,2013-03-25,1056.6,0.030804664723032067
-8.373224,-9.700333,0.6887171,138.04208,2013-03-26,0.0,0.0
-10.288208,-11.745859,0.6867753,112.229935,2013-03-27,0.0,0.0
-13.829126,-14.912435,0.6834941,150.86688,2013-03-28,0.0,0.0
-14.903527,-16.349829,0.67946607,159.24072,2013-03-29,0.0,0.0
-9.625329,-12.223139,0.6924465,133.98605,2013-03-30,0.0,0.0
-7.0172987,-9.448172,0.69182646,149.67017,2013-03-31,0.0,0.0
-10.865482,-12.6805525,0.6893811,159.3489,2013-04-01,0.0,0.0
-7.0157185,-9.169246,0.68129903,150.42296,2013-04-02,0.0,0.0
-5.482086,-8.176647,0.6710063,173.42769,2013-04-03,0.0,0.0
-2.2694702,-5.365876,0.65452874,174.0917,2013-04-04,0.0,0.0
-2.1994958,-5.1452146,0.6366409,178.02066,2013-04-05,0.0,0.0
-3.9350262,-6.3604593,0.59382904,156.1326,2013-04-06,0.0,0.0
-3.8147588,-6.2341175,0.5924907,180.9534,2013-04-07,0.0,0.0
-5.170085,-6.998564,0.5937325,187.29205,2013-04-08,0.0,0.0
-10.387602,-10.352504,0.59151566,189.66653,2013-04-09,0.0,0.0
-11.714685,-12.098051,0.5972303,164.74731,2013-04-10,0.0,0.0
-12.98592,-12.411228,0.5944112,187.76453,2013-04-11,0.0,0.0
-13.641284,-14.162648,0.5957794,209.91223,2013-04-12,0.0,0.0
-13.790415,-14.603121,0.5964393,212.36879,2013-04-13,0.0,0.0
-12.707369,-13.6833725,0.59688365,217.24442,2013-04-14,0.0,0.0
-12.174528,-12.56181,0.5951584,197.13019,2013-04-15,0.0,0.0
-13.1245575,-12.245565,0.60406274,201.81676,2013-04-16,0.0,0.0
-12.2792,-12.421758,0.6417656,210.30502,2013-04-17,0.0,0.0
-9.975607,-10.41099,0.6576698,201.28174,2013-04-18,0.0,0.0
-14.752482,-12.783745,0.6642003,169.74887,2013-04-19,0.0,0.0
-16.473316,-14.62307,0.6810175,212.22406,2013-04-20,0.0,0.0
-17.818897,-16.983725,0.685844,169.69681,2013-04-21,0.0,0.0
-18.151909,-16.169643,0.6967492,189.68394,2013-04-22,0.0,0.0
-18.554605,-18.97388,0.70566833,254.45987,2013-04-23,0.0,0.0
-14.599333,-15.929785,0.7092135,251.44814,2013-04-24,0.0,0.0
-6.799452,-8.639438,0.7381185,162.27954,2013-04-25,0.0,0.0
-5.1593304,-5.579128,0.8167082,110.95165,2013-04-26,0.0,0.0
-10.184978,-10.197296,0.8337761,176.72418,2013-04-27,0.0,0.0
-6.096072,-7.7487774,0.82912505,210.81131,2013-04-28,0.0,0.0
-6.0183706,-7.7476726,0.82855475,247.01215,2013-04-29,0.0,0.0
-7.9707193,-9.889256,0.82827246,263.6245,2013-04-30,0.0,0.0
-3.0925946,-5.8226695,0.8294818,145.4979,2013-05-01,0.0,0.0
-2.1936579,-4.04135,0.8267043,59.466637,2013-05-02,0.0,0.0
-11.105028,-10.144842,0.82238746,234.73157,2013-05-03,0.0,0.0
-15.037994,-15.691499,0.81186306,286.37698,2013-05-04,0.0,0.0
-13.370019,-14.641212,0.8169497,262.94324,2013-05-05,0.0,0.0
-9.359123,-10.217919,0.8159791,238.51088,2013-05-06,0.0,0.0
-4.6821933,-5.177902,0.8154294,204.78766,2013-05-07,0.0,0.0
-6.164399,-5.783229,0.81771064,191.53012,2013-05-08,0.0,0.0
-5.48275,-6.957073,0.8154086,214.94006,2013-05-09,46886.4,1.3669504373177843
-6.8446045,-6.5138063,0.8143425,186.19772,2013-05-10,0.0,0.0
-11.758779,-10.94692,0.8116691,272.96884,2013-05-11,0.0,0.0
-14.89456,-16.019817,0.80746615,317.85486,2013-05-12,0.0,0.0
-12.45611,-14.301658,0.8089273,327.25317,2013-05-13,0.0,0.0
-2.7879915,-4.157838,0.8263058,145.52621,2013-05-14,0.0,0.0
-5.770783,-5.3942165,0.8354361,263.64786,2013-05-15,0.0,0.0
-11.957075,-12.273349,0.8241888,264.2206,2013-05-16,0.0,0.0
-11.275623,-10.269817,0.8158817,244.5109,2013-05-17,0.0,0.0
-13.198851,-13.5074415,0.8132714,278.6679,2013-05-18,0.0,0.0
-9.754511,-9.660421,0.8107971,304.2447,2013-05-19,0.0,0.0
-8.495446,-10.242971,0.808634,341.88733,2013-05-20,0.0,0.0
-4.987013,-6.986724,0.80122954,328.41818,2013-05-21,0.0,0.0
-4.49133,-6.531215,0.8078418,339.1486,2013-05-22,0.0,0.0
-3.617819,-5.1381063,0.7872511,339.7268,2013-05-23,0.0,0.0
-5.147337,-6.9546065,0.80505395,348.9763,2013-05-24,0.0,0.0
-6.0176444,-7.5570908,0.80913734,330.57947,2013-05-25,0.0,0.0
-4.916013,-5.433099,0.7934551,295.27612,2013-05-26,0.0,0.0
-5.2412443,-6.5975933,0.8093802,336.13733,2013-05-27,0.0,0.0
-4.808669,-6.594451,0.79770577,353.2525,2013-05-28,0.0,0.0
-2.852461,-4.5526114,0.78825355,348.78528,2013-05-29,0.0,0.0
-4.270574,-5.870346,0.7868514,354.95996,2013-05-30,0.0,0.0
-3.8201013,-5.3832216,0.7851943,358.15393,2013-05-31,0.0,0.0
-2.193895,-4.0669346,0.77834946,346.98465,2013-06-01,0.0,0.0
-2.4507723,-4.1677976,0.7685878,357.85748,2013-06-02,0.0,0.0
-2.3655665,-3.8066788,0.7586941,363.41135,2013-06-03,48718.8,1.4203731778425657
-1.1653668,-3.0829105,0.7288004,353.32874,2013-06-04,72649.8,2.118069970845481
1.7632664,-1.0026157,0.6863198,344.753,2013-06-05,131639.4,3.837883381924198
3.5723855,-0.45591152,0.6393161,359.97745,2013-06-06,264304.8,7.705679300291545
2.6601167,-0.31646758,0.6463939,354.2005,2013-06-07,613101.6,17.87468221574344
3.5209472,-0.17525938,0.6126286,343.07556,2013-06-08,944499.6,27.536431486880467
2.2532928,-0.56896335,0.5719534,354.33542,2013-06-09,772144.2,22.511492711370263
2.9087825,-0.5605631,0.5588415,363.54614,2013-06-10,744476.4,21.70485131195335
4.0675726,-0.21845272,0.5392782,347.84406,2013-06-11,845413.2,24.647615160349854
4.891225,0.0,0.49135733,346.26862,2013-06-12,1173132.0,34.202099125364434
3.5263042,-0.0012994342,0.4487346,322.79816,2013-06-13,1329388.2,38.75767346938775
2.73808,-0.0713057,0.45126092,305.864,2013-06-14,921000.6,26.851329446064142
2.2246397,-0.38790894,0.44368792,348.9651,2013-06-15,675225.0,19.68586005830904
1.932013,-0.8287254,0.44636023,370.06384,2013-06-16,719766.0,20.984431486880467
2.1517255,-0.6444713,0.44793057,368.1192,2013-06-17,794275.2000000001,23.156711370262393
1.8218215,-0.6256575,0.44570512,367.7239,2013-06-18,874339.2,25.4909387755102
1.9211925,-0.6457815,0.44622564,364.66815,2013-06-19,947647.8,27.628215743440233
2.45608,-0.082089104,0.4466715,328.9323,2013-06-20,1019840.4,29.732956268221574
2.5412097,0.0,0.48011672,307.56732,2013-06-21,1050314.4,30.6214110787172
2.7922497,-0.010067091,0.4528159,246.92163,2013-06-22,1152219.6,33.59240816326531
2.6083093,-0.5304543,0.44814646,347.32294,2013-06-23,903564.0,26.342973760932942
3.750714,-0.11842325,0.45105177,328.34137,2013-06-24,935616.6,27.277451895043733
3.7934642,-0.008747525,0.44898808,336.47382,2013-06-25,944454.6,27.535119533527695
2.88811,-0.27400905,0.45225632,298.28595,2013-06-26,880507.8,25.670781341107876
2.0354083,-0.5244204,0.44597834,319.66022,2013-06-27,796699.8,23.22739941690962
0.86863,-0.058768485,0.5083744,173.2016,2013-06-28,812746.8,23.69524198250729
-0.108697146,-0.5452625,0.8014759,304.08002,2013-06-29,450318.6,13.128822157434403
-0.11168605,-1.2528753,0.7406491,363.2644,2013-06-30,381895.2,11.13397084548105
-1.4623028,-3.3941126,0.7095274,370.83795,2013-07-01,369698.4,10.778379008746358
-0.79621756,-2.9658837,0.7152688,374.21304,2013-07-02,398701.8,11.623959183673469
0.4251974,-2.0155673,0.7056918,371.32883,2013-07-03,554898.6,16.177801749271136
0.9710034,-0.89079344,0.668293,314.5368,2013-07-04,661910.4,19.297679300291545
